task_id,test_idx,n_views,n_unique_grids,view_level_accuracy,top1_share,top2_share,top1_top2_gap,vote_entropy,top1_correct
2072aba6,0,510,116,0.3568627450980392,0.3568627450980392,0.06274509803921569,0.29411764705882354,3.1654303624046483,True
20818e16,0,510,326,0.0,0.03333333333333333,0.021568627450980392,0.011764705882352941,5.544412565881088,False
20981f0e,0,510,30,0.043137254901960784,0.6,0.18235294117647058,0.4176470588235294,1.5507045887429967,False
212895b5,0,510,379,0.0,0.021568627450980392,0.01568627450980392,0.0058823529411764705,5.788228257142157,False
21f83797,0,510,1,1.0,1.0,0.0,1.0,0.0,True
22a4bbc2,0,510,349,0.0,0.03725490196078431,0.0196078431372549,0.01764705882352941,5.61765134129482,False
25094a63,0,510,43,0.7,0.7,0.043137254901960784,0.6568627450980392,1.5794207224088892,True
2546ccf6,0,510,21,0.7450980392156863,0.7450980392156863,0.07647058823529412,0.6686274509803921,1.1579190945199413,True
256b0a75,0,510,67,0.5803921568627451,0.5803921568627451,0.07450980392156863,0.5058823529411764,2.1486145642123966,True
2685904e,0,510,170,0.0,0.18823529411764706,0.10196078431372549,0.08627450980392157,4.04087913843028,False
2697da3f,0,510,435,0.0,0.00980392156862745,0.00980392156862745,0.0,6.009806057423038,False
2753e76c,0,510,296,0.0,0.029411764705882353,0.025490196078431372,0.00392156862745098,5.419898883666996,False
27a77e38,0,510,18,0.6568627450980392,0.6568627450980392,0.14705882352941177,0.5098039215686274,1.314929816853941,True
27f8ce4f,0,510,82,0.8372549019607843,0.8372549019607843,0.00392156862745098,0.8333333333333334,1.157902172050014,True
281123b4,0,510,71,0.18627450980392157,0.49019607843137253,0.18627450980392157,0.30392156862745096,2.246057600406103,False
292dd178,0,510,18,0.9549019607843138,0.9549019607843138,0.00980392156862745,0.9450980392156862,0.3040099291975251,True
29700607,0,510,62,0.0,0.17450980392156862,0.11176470588235295,0.06274509803921569,3.1217104479941233,False
2a5f8217,0,510,217,0.049019607843137254,0.296078431372549,0.049019607843137254,0.24705882352941178,4.082604909121202,False
2b01abd0,0,510,93,0.15098039215686274,0.1803921568627451,0.15098039215686274,0.029411764705882353,3.23666064748767,False
2c0b0aff,0,510,309,0.15490196078431373,0.15490196078431373,0.09607843137254903,0.058823529411764705,4.940293915183688,True
2c737e39,0,510,87,0.0,0.6235294117647059,0.12156862745098039,0.5019607843137255,1.9648501113363799,False
2f0c5170,0,510,218,0.0,0.03725490196078431,0.03725490196078431,0.0,4.95939711586294,False
310f3251,0,510,97,0.5901960784313726,0.5901960784313726,0.1803921568627451,0.40980392156862744,1.970051519966641,True
